alert_id,timestamp,employee_id,hostname,severity,alert_type,mitre_attack,source_ip,destination_ip,description
ALT014563,2026-06-20 16:54:28.196379,EMP00420,HOST0160,Medium,Data Exfiltration,T1078,192.168.177.138,10.217.250.59,Privilege Escalation detected on HOST0160
ALT014564,2026-05-02 19:24:28.196379,EMP00278,HOST0022,High,Data Exfiltration,T1003,192.168.107.21,10.25.168.154,Failed Login detected on HOST0022
ALT014565,2026-06-23 08:38:28.196379,EMP00323,HOST0083,Medium,Malware Detection,T1003,172.19.241.227,10.5.138.163,Failed Login detected on HOST0083
ALT014566,2026-07-03 10:18:28.196379,EMP00312,HOST0188,Medium,Suspicious PowerShell,T1021,172.28.254.122,10.85.164.75,Failed Login detected on HOST0188
ALT014567,2026-06-05 16:55:28.196379,EMP00192,HOST0200,Medium,Malware Detection,T1041,172.26.59.201,10.153.203.188,Data Exfiltration detected on HOST0200
ALT014568,2026-07-05 14:51:28.196379,EMP00304,HOST0177,Critical,Ransomware Activity,T1562,172.31.94.37,10.204.147.40,Failed Login detected on HOST0177
ALT014569,2026-07-25 22:34:28.196379,EMP00280,HOST0165,Medium,Suspicious PowerShell,T1041,172.27.63.54,10.28.90.198,Data Exfiltration detected on HOST0165
ALT014570,2026-07-03 12:59:28.196379,EMP00191,HOST0159,Critical,Suspicious PowerShell,T1041,192.168.241.38,10.115.126.209,Malware Detection detected on HOST0159
ALT014571,2026-07-12 00:29:28.196379,EMP00304,HOST0031,High,Credential Dumping,T1041,10.191.194.96,10.79.176.167,Failed Login detected on HOST0031
ALT014572,2026-06-27 02:37:28.196379,EMP00143,HOST0129,Critical,Data Exfiltration,T1486,10.16.115.133,10.189.203.160,Data Exfiltration detected on HOST0129
ALT014573,2026-05-31 00:22:28.196379,EMP00256,HOST0096,Critical,Data Exfiltration,T1486,192.168.208.131,10.225.40.159,Failed Login detected on HOST0096
ALT014574,2026-07-21 05:55:28.196379,EMP00239,HOST0053,Medium,Ransomware Activity,T1003,192.168.23.122,10.21.170.253,Data Exfiltration detected on HOST0053
ALT014575,2026-07-04 06:24:28.196379,EMP00142,HOST0196,Medium,Privilege Escalation,T1041,10.232.136.91,10.191.32.20,Malware Detection detected on HOST0196
ALT014576,2026-06-03 04:45:28.196379,EMP00335,HOST0038,Critical,Malware Detection,T1562,192.168.241.1,10.138.21.24,Failed Login detected on HOST0038
ALT014577,2026-07-03 09:05:28.196379,EMP00046,HOST0035,High,Privilege Escalation,T1486,172.24.103.163,10.171.242.172,Suspicious PowerShell detected on HOST0035
ALT014578,2026-06-25 07:35:28.196379,EMP00360,HOST0166,Medium,Failed Login,T1486,192.168.194.182,10.68.2.101,Malware Detection detected on HOST0166
ALT014579,2026-06-18 16:41:28.196379,EMP00284,HOST0077,Critical,Suspicious PowerShell,T1486,192.168.27.236,10.27.25.163,Data Exfiltration detected on HOST0077
ALT014580,2026-07-18 18:07:28.196379,EMP00220,HOST0146,High,Suspicious PowerShell,T1059,172.18.132.194,10.131.238.209,Credential Dumping detected on HOST0146
ALT014581,2026-05-28 19:24:28.196379,EMP00319,HOST0104,Low,Failed Login,T1059,10.86.142.8,10.81.6.218,Credential Dumping detected on HOST0104
ALT014582,2026-06-29 08:24:28.196379,EMP00256,HOST0084,Low,Failed Login,T1562,172.25.75.99,10.23.83.254,Credential Dumping detected on HOST0084
ALT014583,2026-06-05 02:57:28.196379,EMP00272,HOST0148,High,Malware Detection,T1003,172.20.197.108,10.98.84.95,Ransomware Activity detected on HOST0148
ALT014584,2026-05-13 12:41:28.196379,EMP00365,HOST0178,High,Privilege Escalation,T1041,10.241.195.158,10.171.150.251,Failed Login detected on HOST0178
ALT014585,2026-05-13 04:10:28.196379,EMP00406,HOST0123,Critical,Suspicious PowerShell,T1078,172.18.221.153,10.197.93.34,Credential Dumping detected on HOST0123
ALT014586,2026-07-08 20:25:28.196379,EMP00224,HOST0091,Critical,Credential Dumping,T1059,172.28.243.249,10.12.19.186,Credential Dumping detected on HOST0091
ALT014587,2026-06-29 11:30:28.196379,EMP00381,HOST0160,Critical,Data Exfiltration,T1078,192.168.177.138,10.61.46.234,Privilege Escalation detected on HOST0160
ALT014588,2026-07-26 07:46:28.196379,EMP00059,HOST0116,Low,Privilege Escalation,T1059,172.30.174.144,10.181.8.96,Ransomware Activity detected on HOST0116
ALT014589,2026-05-07 11:36:28.196379,EMP00290,HOST0068,Medium,Data Exfiltration,T1021,10.220.235.31,10.100.165.86,Ransomware Activity detected on HOST0068
ALT014590,2026-06-24 08:07:28.196379,EMP00098,HOST0130,Medium,Malware Detection,T1059,192.168.215.226,10.10.66.86,Malware Detection detected on HOST0130
ALT014591,2026-06-16 18:56:28.196379,EMP00197,HOST0175,Low,Privilege Escalation,T1486,10.250.177.124,10.71.26.165,Suspicious PowerShell detected on HOST0175
ALT014592,2026-06-09 21:28:28.196379,EMP00378,HOST0196,Critical,Data Exfiltration,T1041,10.232.136.91,10.89.73.136,Malware Detection detected on HOST0196
ALT014593,2026-06-30 13:59:28.196379,EMP00134,HOST0049,Low,Privilege Escalation,T1562,172.29.21.240,10.221.240.183,Privilege Escalation detected on HOST0049
ALT014594,2026-04-29 20:00:28.196379,EMP00411,HOST0174,Medium,Malware Detection,T1562,172.29.249.69,10.223.244.27,Ransomware Activity detected on HOST0174
ALT014595,2026-06-07 09:16:28.196379,EMP00066,HOST0075,Medium,Privilege Escalation,T1003,172.24.44.28,10.114.75.116,Ransomware Activity detected on HOST0075
ALT014596,2026-06-18 14:08:28.196379,EMP00198,HOST0147,Critical,Privilege Escalation,T1021,192.168.129.81,10.135.157.106,Ransomware Activity detected on HOST0147
ALT014597,2026-07-18 23:02:28.196379,EMP00068,HOST0055,Medium,Data Exfiltration,T1059,192.168.136.159,10.82.177.66,Data Exfiltration detected on HOST0055
ALT014598,2026-06-08 13:46:28.196379,EMP00245,HOST0024,Low,Ransomware Activity,T1562,10.252.103.226,10.114.242.242,Data Exfiltration detected on HOST0024
ALT014599,2026-04-30 17:47:28.196379,EMP00370,HOST0183,Critical,Credential Dumping,T1021,172.16.184.36,10.157.25.12,Credential Dumping detected on HOST0183
ALT014600,2026-05-14 05:23:28.196379,EMP00383,HOST0176,Critical,Credential Dumping,T1059,172.28.18.230,10.197.244.114,Data Exfiltration detected on HOST0176
ALT014601,2026-07-17 02:50:28.196379,EMP00484,HOST0159,High,Ransomware Activity,T1003,192.168.241.38,10.90.63.100,Suspicious PowerShell detected on HOST0159
ALT014602,2026-07-26 14:43:28.196379,EMP00080,HOST0198,Low,Suspicious PowerShell,T1021,10.241.111.35,10.13.139.188,Credential Dumping detected on HOST0198
ALT014603,2026-06-16 16:19:28.196379,EMP00454,HOST0012,Medium,Malware Detection,T1486,172.24.79.64,10.137.203.169,Credential Dumping detected on HOST0012
ALT014604,2026-06-13 02:09:28.196379,EMP00294,HOST0107,Medium,Credential Dumping,T1041,10.5.12.61,10.140.82.204,Credential Dumping detected on HOST0107
ALT014605,2026-07-02 11:54:28.196379,EMP00435,HOST0079,Low,Ransomware Activity,T1041,10.251.254.223,10.193.179.91,Ransomware Activity detected on HOST0079
ALT014606,2026-06-28 13:42:28.196379,EMP00275,HOST0179,Medium,Failed Login,T1021,10.254.199.99,10.155.51.143,Ransomware Activity detected on HOST0179
ALT014607,2026-06-07 07:14:28.196379,EMP00267,HOST0088,Low,Suspicious PowerShell,T1059,10.174.200.165,10.163.158.80,Suspicious PowerShell detected on HOST0088
ALT014608,2026-06-06 23:14:28.196379,EMP00440,HOST0062,Medium,Malware Detection,T1562,192.168.59.104,10.87.191.244,Failed Login detected on HOST0062
ALT014609,2026-07-12 02:55:28.196379,EMP00002,HOST0045,Low,Suspicious PowerShell,T1486,192.168.92.55,10.7.177.180,Failed Login detected on HOST0045
ALT014610,2026-05-18 20:53:28.196379,EMP00376,HOST0135,High,Privilege Escalation,T1059,172.31.164.149,10.130.67.196,Privilege Escalation detected on HOST0135
ALT014611,2026-05-26 22:50:28.196379,EMP00050,HOST0173,Critical,Data Exfiltration,T1021,10.219.253.36,10.46.202.239,Credential Dumping detected on HOST0173
ALT014612,2026-05-01 11:53:28.196379,EMP00319,HOST0187,Critical,Ransomware Activity,T1078,192.168.246.242,10.114.136.51,Data Exfiltration detected on HOST0187
ALT014613,2026-05-30 13:18:28.196379,EMP00054,HOST0104,High,Ransomware Activity,T1486,10.86.142.8,10.232.198.203,Malware Detection detected on HOST0104
ALT014614,2026-06-06 11:26:28.196379,EMP00134,HOST0120,Medium,Data Exfiltration,T1486,10.56.15.36,10.31.145.228,Privilege Escalation detected on HOST0120
ALT014615,2026-07-05 23:14:28.196379,EMP00476,HOST0011,Low,Suspicious PowerShell,T1562,10.62.165.182,10.115.95.66,Privilege Escalation detected on HOST0011
ALT014616,2026-07-17 17:40:28.196379,EMP00496,HOST0196,Critical,Data Exfiltration,T1059,10.232.136.91,10.160.182.29,Data Exfiltration detected on HOST0196
ALT014617,2026-07-22 02:59:28.196379,EMP00420,HOST0004,Low,Privilege Escalation,T1041,172.22.210.168,10.78.178.40,Data Exfiltration detected on HOST0004
ALT014618,2026-06-03 02:10:28.196379,EMP00273,HOST0006,Low,Privilege Escalation,T1041,192.168.176.37,10.42.56.92,Ransomware Activity detected on HOST0006
ALT014619,2026-05-11 17:34:28.196379,EMP00065,HOST0027,Low,Suspicious PowerShell,T1078,172.18.25.189,10.216.50.254,Malware Detection detected on HOST0027
ALT014620,2026-06-01 00:29:28.196379,EMP00097,HOST0089,Medium,Credential Dumping,T1041,172.18.197.160,10.36.23.73,Suspicious PowerShell detected on HOST0089
ALT014621,2026-06-23 19:40:28.196379,EMP00253,HOST0054,Low,Privilege Escalation,T1486,10.183.212.164,10.162.179.245,Credential Dumping detected on HOST0054
ALT014622,2026-07-21 19:50:28.196379,EMP00198,HOST0013,Critical,Suspicious PowerShell,T1486,192.168.166.223,10.97.12.148,Failed Login detected on HOST0013
ALT014623,2026-05-24 19:04:28.196379,EMP00323,HOST0084,Critical,Failed Login,T1562,172.25.75.99,10.49.172.56,Data Exfiltration detected on HOST0084
ALT014624,2026-06-07 00:00:28.196379,EMP00126,HOST0141,High,Privilege Escalation,T1003,172.20.180.243,10.107.106.34,Suspicious PowerShell detected on HOST0141
ALT014625,2026-07-03 12:15:28.196379,EMP00263,HOST0052,Low,Suspicious PowerShell,T1003,192.168.208.126,10.90.147.145,Malware Detection detected on HOST0052
ALT014626,2026-04-29 17:32:28.196379,EMP00341,HOST0150,High,Ransomware Activity,T1021,172.18.157.147,10.55.191.51,Suspicious PowerShell detected on HOST0150
ALT014627,2026-06-04 18:51:28.196379,EMP00277,HOST0028,Medium,Privilege Escalation,T1041,10.145.135.125,10.27.60.26,Failed Login detected on HOST0028
ALT014628,2026-07-05 22:01:28.196379,EMP00198,HOST0094,Low,Credential Dumping,T1041,10.1.42.47,10.140.193.144,Malware Detection detected on HOST0094
ALT014629,2026-06-22 12:58:28.196379,EMP00215,HOST0072,Medium,Data Exfiltration,T1041,172.21.0.57,10.203.160.29,Suspicious PowerShell detected on HOST0072
ALT014630,2026-07-18 11:49:28.196379,EMP00171,HOST0037,Low,Privilege Escalation,T1078,192.168.111.148,10.131.163.98,Malware Detection detected on HOST0037
ALT014631,2026-05-18 23:28:28.196379,EMP00010,HOST0035,High,Privilege Escalation,T1486,172.24.103.163,10.148.231.232,Ransomware Activity detected on HOST0035
ALT014632,2026-06-20 02:34:28.196379,EMP00443,HOST0145,Medium,Ransomware Activity,T1021,172.20.1.233,10.48.254.204,Suspicious PowerShell detected on HOST0145
ALT014633,2026-05-20 04:55:28.196379,EMP00371,HOST0085,High,Privilege Escalation,T1078,10.3.137.114,10.88.247.74,Malware Detection detected on HOST0085
ALT014634,2026-06-26 14:13:28.196379,EMP00109,HOST0043,Medium,Ransomware Activity,T1486,172.16.18.90,10.131.135.234,Malware Detection detected on HOST0043
ALT014635,2026-05-13 00:38:28.196379,EMP00042,HOST0060,High,Privilege Escalation,T1078,172.29.56.134,10.223.44.73,Malware Detection detected on HOST0060
ALT014636,2026-07-01 08:54:28.196379,EMP00244,HOST0047,Critical,Suspicious PowerShell,T1486,10.41.155.46,10.32.2.244,Suspicious PowerShell detected on HOST0047
ALT014637,2026-06-04 03:18:28.196379,EMP00373,HOST0056,Medium,Malware Detection,T1078,172.16.238.134,10.79.102.184,Data Exfiltration detected on HOST0056
ALT014638,2026-07-23 22:56:28.196379,EMP00391,HOST0081,High,Ransomware Activity,T1562,172.25.69.179,10.155.164.90,Ransomware Activity detected on HOST0081
ALT014639,2026-06-20 02:39:28.196379,EMP00042,HOST0177,Critical,Data Exfiltration,T1562,172.31.94.37,10.217.70.64,Privilege Escalation detected on HOST0177
ALT014640,2026-05-31 07:26:28.196379,EMP00056,HOST0119,Low,Failed Login,T1562,10.167.108.199,10.158.247.50,Failed Login detected on HOST0119
ALT014641,2026-05-21 08:00:28.196379,EMP00324,HOST0092,Critical,Privilege Escalation,T1003,192.168.124.29,10.184.90.175,Privilege Escalation detected on HOST0092
ALT014642,2026-07-04 01:27:28.196379,EMP00081,HOST0176,High,Suspicious PowerShell,T1021,172.28.18.230,10.191.135.245,Malware Detection detected on HOST0176
ALT014643,2026-06-14 13:33:28.196379,EMP00065,HOST0116,Low,Data Exfiltration,T1078,172.30.174.144,10.42.219.110,Ransomware Activity detected on HOST0116
ALT014644,2026-07-12 15:18:28.196379,EMP00340,HOST0017,Medium,Data Exfiltration,T1003,172.18.113.218,10.54.158.156,Data Exfiltration detected on HOST0017
ALT014645,2026-06-22 17:53:28.196379,EMP00337,HOST0097,Low,Malware Detection,T1041,172.17.153.30,10.55.76.219,Privilege Escalation detected on HOST0097
ALT014646,2026-06-16 17:33:28.196379,EMP00007,HOST0046,High,Malware Detection,T1562,10.103.24.206,10.250.167.106,Failed Login detected on HOST0046
ALT014647,2026-06-29 20:39:28.196379,EMP00312,HOST0101,Critical,Failed Login,T1562,172.24.237.122,10.253.74.131,Suspicious PowerShell detected on HOST0101
ALT014648,2026-07-27 04:37:28.196379,EMP00370,HOST0086,High,Ransomware Activity,T1003,192.168.33.108,10.68.113.41,Data Exfiltration detected on HOST0086
ALT014649,2026-05-04 11:18:28.196379,EMP00108,HOST0088,High,Malware Detection,T1078,10.174.200.165,10.134.253.66,Suspicious PowerShell detected on HOST0088
ALT014650,2026-06-30 22:30:28.196379,EMP00398,HOST0167,Medium,Failed Login,T1003,10.95.188.148,10.160.32.63,Failed Login detected on HOST0167
ALT014651,2026-07-06 09:12:28.196379,EMP00168,HOST0021,Medium,Credential Dumping,T1562,10.202.59.147,10.131.156.18,Malware Detection detected on HOST0021
ALT014652,2026-06-26 19:31:28.196379,EMP00019,HOST0078,Low,Data Exfiltration,T1562,10.43.147.45,10.80.152.117,Privilege Escalation detected on HOST0078
ALT014653,2026-05-29 21:57:28.196379,EMP00296,HOST0123,Critical,Ransomware Activity,T1562,172.18.221.153,10.116.135.206,Malware Detection detected on HOST0123
ALT014654,2026-06-18 17:57:28.196379,EMP00140,HOST0109,Medium,Privilege Escalation,T1021,172.17.94.28,10.160.83.162,Malware Detection detected on HOST0109
ALT014655,2026-07-12 21:21:28.196379,EMP00032,HOST0132,Medium,Ransomware Activity,T1059,10.28.223.92,10.91.118.86,Privilege Escalation detected on HOST0132
ALT014656,2026-07-09 13:16:28.196379,EMP00453,HOST0032,Critical,Credential Dumping,T1021,10.63.138.205,10.148.86.49,Data Exfiltration detected on HOST0032
ALT014657,2026-05-16 01:11:28.196379,EMP00065,HOST0112,Medium,Data Exfiltration,T1562,172.16.35.94,10.219.80.44,Credential Dumping detected on HOST0112
ALT014658,2026-06-26 08:44:28.196379,EMP00446,HOST0068,High,Ransomware Activity,T1059,10.220.235.31,10.204.155.200,Privilege Escalation detected on HOST0068
ALT014659,2026-05-12 12:12:28.196379,EMP00085,HOST0157,High,Malware Detection,T1041,10.188.99.152,10.53.166.205,Ransomware Activity detected on HOST0157
ALT014660,2026-05-28 12:17:28.196379,EMP00489,HOST0065,Medium,Credential Dumping,T1078,172.28.48.175,10.115.46.214,Credential Dumping detected on HOST0065
ALT014661,2026-07-01 12:43:28.196379,EMP00441,HOST0134,Critical,Suspicious PowerShell,T1562,192.168.10.69,10.84.49.239,Malware Detection detected on HOST0134
ALT014662,2026-06-29 12:13:28.196379,EMP00101,HOST0088,Low,Failed Login,T1078,10.174.200.165,10.179.10.87,Ransomware Activity detected on HOST0088
ALT014663,2026-05-15 05:38:28.196379,EMP00280,HOST0118,High,Credential Dumping,T1562,192.168.197.92,10.201.57.105,Failed Login detected on HOST0118
ALT014664,2026-06-30 05:12:28.196379,EMP00335,HOST0089,Low,Data Exfiltration,T1041,172.18.197.160,10.200.18.114,Credential Dumping detected on HOST0089
ALT014665,2026-06-28 05:04:28.196379,EMP00092,HOST0184,Critical,Ransomware Activity,T1059,172.17.73.251,10.245.239.251,Malware Detection detected on HOST0184
ALT014666,2026-06-21 18:32:28.196379,EMP00089,HOST0060,Critical,Malware Detection,T1486,172.29.56.134,10.57.114.76,Privilege Escalation detected on HOST0060
ALT014667,2026-05-27 10:29:28.196379,EMP00443,HOST0178,Medium,Credential Dumping,T1003,10.241.195.158,10.69.109.61,Failed Login detected on HOST0178
ALT014668,2026-06-09 06:33:28.196379,EMP00092,HOST0007,High,Credential Dumping,T1003,10.15.202.115,10.127.244.184,Privilege Escalation detected on HOST0007
ALT014669,2026-05-30 02:53:28.196379,EMP00365,HOST0095,Critical,Failed Login,T1486,192.168.78.137,10.134.216.249,Failed Login detected on HOST0095
ALT014670,2026-05-24 12:12:28.196379,EMP00446,HOST0029,High,Malware Detection,T1486,172.16.250.158,10.169.12.16,Malware Detection detected on HOST0029
ALT014671,2026-07-20 09:11:28.196379,EMP00158,HOST0005,Medium,Privilege Escalation,T1059,10.180.255.199,10.84.1.133,Privilege Escalation detected on HOST0005
ALT014672,2026-05-31 03:35:28.196379,EMP00102,HOST0164,High,Failed Login,T1078,10.19.72.245,10.46.148.237,Privilege Escalation detected on HOST0164
ALT014673,2026-07-21 00:19:28.196379,EMP00395,HOST0011,High,Failed Login,T1078,10.62.165.182,10.78.19.85,Failed Login detected on HOST0011
ALT014674,2026-05-26 05:45:28.196379,EMP00277,HOST0059,Low,Malware Detection,T1562,192.168.232.69,10.54.217.88,Failed Login detected on HOST0059
ALT014675,2026-07-19 10:38:28.196379,EMP00194,HOST0194,High,Privilege Escalation,T1059,172.18.37.60,10.227.20.88,Ransomware Activity detected on HOST0194
ALT014676,2026-05-04 01:42:28.196379,EMP00360,HOST0116,Low,Credential Dumping,T1003,172.30.174.144,10.237.95.132,Data Exfiltration detected on HOST0116
ALT014677,2026-05-25 23:52:28.196379,EMP00156,HOST0039,High,Data Exfiltration,T1562,172.16.179.249,10.222.161.243,Suspicious PowerShell detected on HOST0039
ALT014678,2026-06-27 12:26:28.196379,EMP00435,HOST0104,Critical,Credential Dumping,T1078,10.86.142.8,10.173.61.179,Data Exfiltration detected on HOST0104
ALT014679,2026-05-31 19:44:28.196379,EMP00243,HOST0101,Low,Data Exfiltration,T1041,172.24.237.122,10.73.116.184,Malware Detection detected on HOST0101
ALT014680,2026-07-03 04:32:28.196379,EMP00197,HOST0149,Medium,Malware Detection,T1486,10.35.252.222,10.50.51.130,Suspicious PowerShell detected on HOST0149
ALT014681,2026-06-03 05:04:28.196379,EMP00021,HOST0167,Critical,Data Exfiltration,T1021,10.95.188.148,10.29.37.143,Suspicious PowerShell detected on HOST0167
ALT014682,2026-05-21 23:14:28.196379,EMP00317,HOST0047,Medium,Failed Login,T1041,10.41.155.46,10.63.164.145,Data Exfiltration detected on HOST0047
ALT014683,2026-06-20 07:22:28.196379,EMP00445,HOST0123,Critical,Data Exfiltration,T1021,172.18.221.153,10.178.207.41,Ransomware Activity detected on HOST0123
ALT014684,2026-07-27 19:16:28.196379,EMP00439,HOST0058,Medium,Suspicious PowerShell,T1486,172.16.253.54,10.224.19.17,Credential Dumping detected on HOST0058
